ID,Incident_Num,Incident_Type,Occured_date_time,Precinct,Sector,Beat,Officer_ID,Subject_ID,Subject_Race,Subject_Gender
6387-1265-5309,6387,Level 1 - Use of Force,08/02/2015 01:45:00 AM,W,D,D2,1265,5309,Not Specified,Male
6394-762-5313,6394,Level 1 - Use of Force,08/05/2015 05:30:00 AM,X,X,XX,762,5313,Hispanic or Latino,Male
6437-1659-5314,6437,Level 1 - Use of Force,08/06/2015 06:18:00 PM,N,B,B1,1659,5314,Black or African American,Male
6449-1840-5316,6449,Level 1 - Use of Force,08/08/2015 12:45:00 AM,E,E,E2,1840,5316,Black or African American,Male
6446-1821-5316,6446,Level 1 - Use of Force,08/07/2015 12:45:00 AM,E,E,E2,1821,5316,Black or African American,Male
6441-1171-5316,6441,Level 1 - Use of Force,08/08/2015 12:47:00 AM,E,E,E2,1171,5316,Black or African American,Male
6440-1640-5316,6440,Level 1 - Use of Force,08/08/2015 12:45:00 AM,E,E,E2,1640,5316,Black or African American,Male
6442-1627-5317,6442,Level 1 - Use of Force,08/08/2015 12:31:00 AM,S,R,R2,1627,5317,Black or African American,Male
6443-1540-5317,6443,Level 1 - Use of Force,08/08/2015 12:31:00 AM,S,R,R2,1540,5317,Black or African American,Male
6444-1687-5319,6444,Level 1 - Use of Force,08/07/2015 05:07:00 PM,N,L,L1,1687,5319,Black or African American,Male
6445-2109-5319,6445,Level 1 - Use of Force,08/07/2015 05:07:00 PM,N,L,L1,2109,5319,Black or African American,Male
6447-1773-5320,6447,Level 1 - Use of Force,08/08/2015 11:45:00 AM,S,S,S3,1773,5320,Not Specified,Male
6409-1562-5321,6409,Level 1 - Use of Force,08/05/2015 11:25:00 PM,N,L,L3,1562,5321,Black or African American,Male
6450-1097-5322,6450,Level 1 - Use of Force,08/09/2015 12:32:00 AM,W,K,K3,1097,5322,Asian,Male
6454-389-5330,6454,Level 1 - Use of Force,08/09/2015 01:00:00 PM,X,X,XX,389,5330,Asian,Male
6455-302-5330,6455,Level 1 - Use of Force,08/09/2015 01:00:00 PM,X,X,XX,302,5330,Asian,Male
6477-1046-5341,6477,Level 1 - Use of Force,08/10/2015 08:08:00 PM,N,U,U1,1046,5341,Black or African American,Male
6482-1563-5349,6482,Level 1 - Use of Force,08/11/2015 12:30:00 PM,S,S,S1,1563,5349,Hispanic or Latino,Male
6895-277-5353,6895,Level 1 - Use of Force,08/11/2015 01:48:00 PM,SW,W,W1,277,5353,White,Male
6852-196-5353,6852,Level 1 - Use of Force,08/11/2015 02:00:00 PM,SW,W,W1,196,5353,White,Male
6507-1697-5366,6507,Level 1 - Use of Force,08/13/2015 12:30:00 AM,W,D,D2,1697,5366,Not Specified,Male
6506-1661-5367,6506,Level 1 - Use of Force,08/12/2015 08:45:00 PM,SW,F,F1,1661,5367,Hispanic or Latino,Female
6509-1871-5370,6509,Level 1 - Use of Force,08/13/2015 01:57:00 AM,N,N,N3,1871,5370,Black or African American,Female
6514-1180-5373,6514,Level 1 - Use of Force,08/13/2015 06:05:00 AM,X,X,XX,1180,5373,Hispanic or Latino,Male
6515-970-5374,6515,Level 1 - Use of Force,08/13/2015 06:00:00 AM,X,X,XX,970,5374,Hispanic or Latino,Male
6515-970-5375,6515,Level 1 - Use of Force,08/13/2015 06:00:00 AM,X,X,XX,970,5375,Hispanic or Latino,Female
6517-1559-5378,6517,Level 1 - Use of Force,08/13/2015 11:00:00 PM,N,B,B1,1559,5378,White,Male
6518-1865-5378,6518,Level 1 - Use of Force,08/13/2015 11:01:00 PM,N,B,B1,1865,5378,White,Male
6519-1549-5378,6519,Level 1 - Use of Force,08/13/2015 11:00:00 PM,N,B,B1,1549,5378,White,Male
6533-456-5386,6533,Level 1 - Use of Force,08/15/2015 03:13:00 AM,W,K,K1,456,5386,White,Female
6535-1473-5386,6535,Level 1 - Use of Force,08/15/2015 03:13:00 AM,W,K,K1,1473,5386,White,Female
6534-1473-5386,6534,Level 1 - Use of Force,08/15/2015 03:13:00 AM,W,K,K1,1473,5386,White,Female
6536-796-5388,6536,Level 1 - Use of Force,08/15/2015 05:08:00 AM,SW,F,F3,796,5388,White,Male
6541-1887-5389,6541,Level 2 - Use of Force,08/15/2015 07:13:00 PM,S,R,R2,1887,5389,Black or African American,Male
6539-1259-5389,6539,Level 2 - Use of Force,08/15/2015 07:13:00 PM,S,R,R2,1259,5389,Black or African American,Male
6538-1801-5389,6538,Level 2 - Use of Force,08/15/2015 07:13:00 PM,S,R,R2,1801,5389,Black or African American,Male
6540-1631-5390,6540,Level 2 - Use of Force,08/15/2015 07:13:00 PM,S,R,R2,1631,5390,Black or African American,Male
6547-1733-5396,6547,Level 1 - Use of Force,08/16/2015 04:05:00 PM,W,K,K3,1733,5396,Black or African American,Male
6563-1637-5416,6563,Level 1 - Use of Force,08/17/2015 09:40:00 PM,W,D,D2,1637,5416,Black or African American,Male
6576-2100-5430,6576,Level 1 - Use of Force,08/17/2015 04:46:00 PM,S,R,R3,2100,5430,White,Male
6658-1818-5432,6658,Level 1 - Use of Force,08/18/2015 07:36:00 PM,W,K,K3,1818,5432,Black or African American,Male
6661-1265-5435,6661,Level 1 - Use of Force,08/18/2015 07:00:00 PM,W,M,M3,1265,5435,Not Specified,Female
6660-1697-5435,6660,Level 1 - Use of Force,08/18/2015 08:32:00 PM,W,M,M3,1697,5435,Not Specified,Female
6657-1873-5437,6657,Level 1 - Use of Force,08/07/2015 12:35:00 AM,N,L,L3,1873,5437,Black or African American,Female
6789-1821-5450,6789,Level 1 - Use of Force,08/19/2015 03:20:00 PM,E,G,G3,1821,5450,Black or African American,Male
3869-184-5453,3869,Level 1 - Use of Force,02/19/2015 06:00:00 PM,X,X,XX,184,5453,Black or African American,Male
6791-1215-5453,6791,Level 1 - Use of Force,08/19/2015 03:26:00 PM,S,R,R1,1215,5453,Black or African American,Male
6793-1169-5454,6793,Level 1 - Use of Force,08/20/2015 01:29:00 AM,S,R,R1,1169,5454,White,Male
13948-1783-5455,13948,Level 1 - Use of Force,01/01/2017 02:46:00 PM,S,R,R2,1783,5455,Not Specified,Male
6792-1572-5457,6792,Level 1 - Use of Force,08/20/2015 01:32:00 AM,N,U,U2,1572,5457,Black or African American,Male
6804-1687-5467,6804,Level 2 - Use of Force,08/20/2015 11:30:00 AM,N,J,J1,1687,5467,White,Male
6816-1551-5467,6816,Level 2 - Use of Force,08/20/2015 11:23:00 AM,N,J,J1,1551,5467,White,Male
6812-456-5470,6812,Level 1 - Use of Force,08/20/2015 08:30:00 PM,W,K,K2,456,5470,White,Female
6811-1473-5470,6811,Level 1 - Use of Force,08/20/2015 09:30:00 PM,W,K,K2,1473,5470,White,Female
6810-1775-5470,6810,Level 1 - Use of Force,08/20/2015 08:12:00 PM,W,K,K2,1775,5470,White,Female
6822-1546-5476,6822,Level 1 - Use of Force,08/21/2015 02:20:00 PM,W,K,K2,1546,5476,Black or African American,Female
6823-1634-5476,6823,Level 1 - Use of Force,08/21/2015 03:15:00 PM,W,K,K2,1634,5476,Black or African American,Female
6827-1622-5478,6827,Level 1 - Use of Force,08/22/2015 10:09:00 PM,E,G,G1,1622,5478,Black or African American,Male
6829-1741-5480,6829,Level 1 - Use of Force,08/23/2015 04:35:00 AM,E,C,C2,1741,5480,White,Male
6830-1792-5481,6830,Level 1 - Use of Force,08/23/2015 04:00:00 AM,S,S,S1,1792,5481,White,Male
6831-1698-5482,6831,Level 1 - Use of Force,08/23/2015 04:26:00 AM,S,R,R2,1698,5482,Hispanic or Latino,Male
6833-1135-5483,6833,Level 1 - Use of Force,08/23/2015 10:00:00 AM,E,G,G1,1135,5483,Black or African American,Male
6835-1815-5484,6835,Level 1 - Use of Force,08/23/2015 01:04:00 PM,E,C,C1,1815,5484,White,Female
6834-1601-5484,6834,Level 1 - Use of Force,08/23/2015 12:47:00 PM,E,C,C1,1601,5484,White,Female
6836-1711-5485,6836,Level 1 - Use of Force,08/23/2015 12:47:00 PM,E,C,C1,1711,5485,White,Female
6838-1561-5486,6838,Level 2 - Use of Force,08/23/2015 12:50:00 PM,E,C,C2,1561,5486,White,Male
6837-1827-5486,6837,Level 2 - Use of Force,08/23/2015 02:00:00 PM,E,C,C2,1827,5486,White,Male
6843-1890-5487,6843,Level 2 - Use of Force,08/24/2015 02:29:00 AM,W,K,K3,1890,5487,Black or African American,Male
6839-927-5487,6839,Level 2 - Use of Force,08/24/2015 02:31:00 AM,W,K,K3,927,5487,Black or African American,Male
6841-1577-5487,6841,Level 2 - Use of Force,08/24/2015 02:24:00 AM,W,K,K3,1577,5487,Black or African American,Male
6578-1619-5488,6578,Level 1 - Use of Force,08/18/2015 11:35:00 AM,E,G,G3,1619,5488,Not Specified,Female
9360-1775-5488,9360,Level 1 - Use of Force,01/01/2016 08:44:00 PM,W,M,M1,1775,5488,Not Specified,Female
24703-1824-5488,24703,Level 1 - Use of Force,04/20/2018 01:24:00 PM,-,-,-,1824,5488,Not Specified,Female
6848-1582-5491,6848,Level 1 - Use of Force,08/24/2015 12:52:00 PM,N,N,N2,1582,5491,Black or African American,Male
6855-1876-5503,6855,Level 2 - Use of Force,08/24/2015 01:41:00 PM,E,G,G3,1876,5503,White,Male
6851-1234-5503,6851,Level 2 - Use of Force,08/24/2015 01:41:00 PM,E,G,G3,1234,5503,White,Male
7280-1582-5503,7280,Level 1 - Use of Force,09/05/2015 06:37:00 PM,N,B,B3,1582,5503,White,Male
7282-2103-5503,7282,Level 1 - Use of Force,09/05/2015 06:37:00 PM,N,B,B3,2103,5503,White,Male
7286-844-5503,7286,Level 1 - Use of Force,09/05/2015 06:37:00 PM,N,B,B3,844,5503,White,Male
6857-1899-5509,6857,Level 1 - Use of Force,08/24/2015 04:38:00 PM,W,K,K3,1899,5509,White,Male
18043-1547-5510,18043,Level 1 - Use of Force,11/02/2017 12:49:00 AM,SW,W,W1,1547,5510,Not Specified,Male
6865-456-5512,6865,Level 2 - Use of Force,08/24/2015 10:10:00 PM,W,Q,Q2,456,5512,Black or African American,Male
6861-1738-5512,6861,Level 1 - Use of Force,08/24/2015 10:00:00 PM,W,Q,Q2,1738,5512,Black or African American,Male
6860-621-5512,6860,Level 1 - Use of Force,08/24/2015 09:31:00 PM,W,Q,Q2,621,5512,Black or African American,Male
6871-1135-5512,6871,Level 1 - Use of Force,08/24/2015 11:11:00 PM,W,Q,Q2,1135,5512,Black or African American,Male
6859-1172-5512,6859,Level 1 - Use of Force,08/25/2015 09:31:00 PM,W,Q,Q2,1172,5512,Black or African American,Male
6924-1044-5512,6924,Level 1 - Use of Force,08/25/2015 02:45:00 AM,W,Q,Q2,1044,5512,Black or African American,Male
6864-2098-5513,6864,Level 1 - Use of Force,08/25/2015 12:09:00 AM,N,N,N3,2098,5513,White,Male
6866-1760-5514,6866,Level 1 - Use of Force,08/24/2015 09:31:00 PM,W,Q,Q2,1760,5514,Black or African American,Male
6867-1120-5516,6867,Level 2 - Use of Force,08/25/2015 02:35:00 AM,W,Q,Q2,1120,5516,Black or African American,Male
6868-585-5516,6868,Level 1 - Use of Force,08/24/2015 09:33:00 PM,W,Q,Q2,585,5516,Black or African American,Male
6869-1134-5516,6869,Level 1 - Use of Force,08/25/2015 02:30:00 AM,W,Q,Q2,1134,5516,Black or African American,Male
6870-909-5516,6870,Level 1 - Use of Force,08/25/2015 02:40:00 AM,W,Q,Q2,909,5516,Black or African American,Male
6874-710-5516,6874,Level 2 - Use of Force,08/25/2015 02:00:00 AM,W,Q,Q2,710,5516,Black or African American,Male
6877-1074-5516,6877,Level 3 - OIS,08/24/2015 02:45:00 AM,W,Q,Q2,1074,5516,Black or African American,Male
3117-1565-5517,3117,Level 3 - OIS,12/31/2014 09:55:00 PM,S,S,S2,1565,5517,Black or African American,Male
17655-2364-5518,17655,Level 1 - Use of Force,10/03/2017 08:30:00 PM,N,J,J1,2364,5518,White,Male
6856-1047-5524,6856,Level 2 - Use of Force,08/24/2015 05:31:00 PM,W,K,K1,1047,5524,White,Male
6892-239-5524,6892,Level 2 - Use of Force,08/24/2015 05:31:00 PM,W,K,K1,239,5524,White,Male
6858-1801-5531,6858,Level 1 - Use of Force,08/24/2015 06:37:00 PM,S,R,R3,1801,5531,Hispanic or Latino,Male
6910-1537-5539,6910,Level 1 - Use of Force,08/25/2015 02:22:00 PM,SW,F,F1,1537,5539,Hispanic or Latino,Male
6907-1159-5539,6907,Level 1 - Use of Force,08/25/2015 01:50:00 PM,SW,F,F1,1159,5539,Hispanic or Latino,Male
6928-1258-5539,6928,Level 1 - Use of Force,08/25/2015 02:18:00 PM,SW,F,F1,1258,5539,Hispanic or Latino,Male
6909-1199-5541,6909,Level 1 - Use of Force,08/25/2015 05:00:00 PM,W,K,K1,1199,5541,Not Specified,Male
6914-1107-5542,6914,Level 2 - Use of Force,08/25/2015 08:25:00 PM,E,E,E2,1107,5542,White,Male
6913-1757-5542,6913,Level 2 - Use of Force,08/25/2015 08:25:00 PM,E,E,E2,1757,5542,White,Male
6911-1762-5542,6911,Level 2 - Use of Force,08/25/2015 08:25:00 PM,E,E,E2,1762,5542,White,Male
7079-1622-5542,7079,Level 2 - Use of Force,08/25/2015 10:25:00 PM,E,E,E2,1622,5542,White,Male
6929-1140-5550,6929,Level 1 - Use of Force,08/26/2015 07:40:00 PM,E,G,G3,1140,5550,White,Male
6952-1559-5551,6952,Level 2 - Use of Force,08/26/2015 10:24:00 PM,N,B,B2,1559,5551,White,Male
6932-1649-5551,6932,Level 2 - Use of Force,08/27/2015 10:25:00 PM,N,B,B2,1649,5551,White,Male
14613-1194-5551,14613,Level 2 - Use of Force,02/25/2017 11:51:00 AM,N,B,B3,1194,5551,White,Male
14615-1585-5551,14615,Level 2 - Use of Force,02/25/2017 11:50:00 AM,N,B,B3,1585,5551,White,Male
14614-1658-5551,14614,Level 2 - Use of Force,02/25/2017 12:00:00 AM,N,B,B3,1658,5551,White,Male
6953-1600-5551,6953,Level 1 - Use of Force,08/27/2015 10:24:00 PM,N,B,B2,1600,5551,White,Male
6935-2110-5551,6935,Level 1 - Use of Force,08/26/2015 10:20:00 PM,N,B,B2,2110,5551,White,Male
6930-1721-5551,6930,Level 1 - Use of Force,08/26/2015 10:25:00 PM,N,B,B2,1721,5551,White,Male
6933-1712-5551,6933,Level 2 - Use of Force,08/26/2015 10:25:00 PM,N,B,B2,1712,5551,White,Male
6931-1110-5552,6931,Level 1 - Use of Force,08/26/2015 10:57:00 PM,S,S,S3,1110,5552,Black or African American,Male
6938-1709-5552,6938,Level 1 - Use of Force,08/26/2015 11:10:00 PM,S,S,S3,1709,5552,Black or African American,Male
10711-1785-5552,10711,Level 1 - Use of Force,05/02/2016 12:47:00 AM,X,X,XX,1785,5552,Black or African American,Male
6934-1118-5553,6934,Level 1 - Use of Force,08/26/2015 11:10:00 PM,W,Q,Q1,1118,5553,White,Female
6937-1054-5554,6937,Level 1 - Use of Force,08/26/2015 10:07:00 PM,S,R,R3,1054,5554,Black or African American,Male
6936-1648-5554,6936,Level 1 - Use of Force,08/26/2015 10:07:00 PM,S,S,S1,1648,5554,Black or African American,Male
6937-1054-5555,6937,Level 1 - Use of Force,08/26/2015 10:07:00 PM,S,R,R3,1054,5555,White,Female
6937-1054-5556,6937,Level 1 - Use of Force,08/26/2015 10:07:00 PM,S,R,R3,1054,5556,Black or African American,Male
6941-1718-5559,6941,Level 1 - Use of Force,08/27/2015 05:30:00 AM,S,S,S1,1718,5559,Hispanic or Latino,Male
6943-1166-5560,6943,Level 2 - Use of Force,08/25/2015 09:46:00 AM,W,K,K2,1166,5560,White,Male
6942-175-5561,6942,Level 1 - Use of Force,08/27/2015 06:43:00 AM,SW,W,W1,175,5561,Black or African American,Male
6954-1869-5572,6954,Level 1 - Use of Force,08/27/2015 09:40:00 PM,E,E,E2,1869,5572,White,Female
6955-1101-5573,6955,Level 1 - Use of Force,08/27/2015 10:05:00 PM,S,S,S2,1101,5573,Not Specified,Female
6959-1238-5581,6959,Level 1 - Use of Force,08/28/2015 06:00:00 PM,E,E,E2,1238,5581,White,Male
6960-1578-5584,6960,Level 1 - Use of Force,08/29/2015 03:18:00 PM,W,K,K1,1578,5584,Black or African American,Male
6963-554-5584,6963,Level 1 - Use of Force,08/29/2015 03:20:00 PM,W,K,K1,554,5584,Black or African American,Male
6961-882-5584,6961,Level 1 - Use of Force,08/29/2015 03:40:00 PM,W,K,K1,882,5584,Black or African American,Male
6964-643-5584,6964,Level 1 - Use of Force,08/29/2015 03:18:00 PM,W,K,K1,643,5584,Black or African American,Male
6962-1733-5584,6962,Level 1 - Use of Force,08/29/2015 03:25:00 PM,W,K,K1,1733,5584,Black or African American,Male
6965-675-5584,6965,Level 1 - Use of Force,08/29/2015 03:30:00 PM,W,K,K1,675,5584,Black or African American,Male
6968-1733-5587,6968,Level 1 - Use of Force,08/29/2015 01:00:00 PM,W,D,D2,1733,5587,White,Male
6970-2115-5590,6970,Level 1 - Use of Force,08/30/2015 12:45:00 AM,N,U,U3,2115,5590,Black or African American,Male
6972-1871-5591,6972,Level 1 - Use of Force,08/30/2015 02:15:00 AM,N,N,N3,1871,5591,Black or African American,Male
6971-1752-5591,6971,Level 1 - Use of Force,08/30/2015 02:15:00 AM,N,N,N3,1752,5591,Black or African American,Male
6975-1239-5593,6975,Level 2 - Use of Force,08/30/2015 10:11:00 PM,W,M,M1,1239,5593,Black or African American,Male
6974-1828-5593,6974,Level 2 - Use of Force,08/30/2015 10:11:00 PM,W,M,M1,1828,5593,Black or African American,Male
6976-1818-5594,6976,Level 1 - Use of Force,08/31/2015 02:01:00 AM,W,D,D3,1818,5594,White,Male
6978-653-5595,6978,Level 1 - Use of Force,08/30/2015 05:10:00 AM,W,Q,Q3,653,5595,White,Not Specified
6980-195-5597,6980,Level 1 - Use of Force,08/24/2015 07:19:00 AM,W,D,D1,195,5597,Not Specified,Female
6981-1757-5599,6981,Level 2 - Use of Force,08/31/2015 01:33:00 AM,E,E,E3,1757,5599,American Indian/Alaska Native,Female
13350-1135-5600,13350,Level 1 - Use of Force,11/04/2016 05:46:00 AM,SW,F,F3,1135,5600,Not Specified,Not Specified
13063-1554-5600,13063,Level 2 - Use of Force,10/12/2016 06:03:00 AM,N,N,N3,1554,5600,Not Specified,Not Specified
11145-1190-5600,11145,Level 1 - Use of Force,06/01/2016 05:00:00 AM,X,X,XX,1190,5600,Not Specified,Not Specified
11981-1190-5600,11981,Level 1 - Use of Force,07/27/2016 03:27:00 AM,N,L,L3,1190,5600,Not Specified,Not Specified
12043-1044-5600,12043,Level 1 - Use of Force,07/27/2016 03:27:00 AM,N,L,L3,1044,5600,Not Specified,Not Specified
10708-1180-5602,10708,Level 2 - Use of Force,05/01/2016 07:10:00 PM,W,K,K1,1180,5602,White,Male
16901-1562-5602,16901,Level 2 - Use of Force,08/13/2017 02:00:00 PM,W,M,M2,1562,5602,White,Male
6989-1041-5607,6989,Level 2 - Use of Force,08/31/2015 09:13:00 PM,W,M,M3,1041,5607,Black or African American,Male
7017-1714-5613,7017,Level 1 - Use of Force,09/01/2015 09:50:00 AM,E,G,G1,1714,5613,Black or African American,Male
14732-1563-5620,14732,Level 1 - Use of Force,03/07/2017 06:10:00 PM,S,S,S3,1563,5620,White,Female
14733-2199-5620,14733,Level 1 - Use of Force,03/07/2017 06:08:00 PM,S,S,S3,2199,5620,White,Female
14734-2143-5620,14734,Level 1 - Use of Force,03/07/2017 06:08:00 PM,S,S,S3,2143,5620,White,Female
7074-1240-5620,7074,Level 1 - Use of Force,09/01/2015 05:30:00 PM,S,S,S3,1240,5620,White,Female
7075-672-5621,7075,Level 2 - Use of Force,08/27/2015 03:52:00 AM,X,X,XX,672,5621,White,Male
7077-1547-5626,7077,Level 1 - Use of Force,09/01/2015 02:05:00 AM,SW,F,F3,1547,5626,White,Male
7078-1709-5627,7078,Level 1 - Use of Force,09/01/2015 08:45:00 PM,X,X,XX,1709,5627,Black or African American,Male
7893-2107-5627,7893,Level 1 - Use of Force,10/08/2015 06:55:00 PM,S,S,S1,2107,5627,Black or African American,Male
7081-1792-5627,7081,Level 1 - Use of Force,09/01/2015 08:46:00 PM,X,X,XX,1792,5627,Black or African American,Male
7091-932-5633,7091,Level 1 - Use of Force,09/02/2015 02:32:00 PM,S,R,R3,932,5633,Hispanic or Latino,Male
7296-1720-5638,7296,Level 1 - Use of Force,09/02/2015 05:24:00 PM,N,U,U2,1720,5638,Not Specified,Male
7095-1703-5638,7095,Level 1 - Use of Force,09/02/2015 05:24:00 PM,N,U,U2,1703,5638,Not Specified,Male
7107-208-5646,7107,Level 1 - Use of Force,08/31/2015 04:14:00 PM,E,G,G2,208,5646,Black or African American,Female
7261-1657-5651,7261,Level 1 - Use of Force,09/04/2015 03:40:00 PM,E,G,G2,1657,5651,White,Male
7266-1690-5652,7266,Level 1 - Use of Force,09/04/2015 05:35:00 PM,E,E,E2,1690,5652,Black or African American,Male
7265-1599-5652,7265,Level 1 - Use of Force,09/04/2015 05:35:00 PM,E,E,E2,1599,5652,Black or African American,Male
7267-1769-5653,7267,Level 1 - Use of Force,09/04/2015 05:04:00 PM,W,K,K1,1769,5653,White,Female
11567-1775-5653,11567,Level 1 - Use of Force,06/30/2016 09:55:00 PM,W,K,K2,1775,5653,White,Female
11568-1577-5653,11568,Level 1 - Use of Force,06/30/2016 10:00:00 PM,W,K,K2,1577,5653,White,Female
7268-1218-5656,7268,Level 1 - Use of Force,09/04/2015 05:15:00 PM,X,X,XX,1218,5656,Black or African American,Male
7269-1186-5657,7269,Level 1 - Use of Force,09/04/2015 05:11:00 PM,X,X,XX,1186,5657,White,Male
7272-1640-5660,7272,Level 2 - Use of Force,09/05/2015 01:28:00 AM,E,G,G3,1640,5660,Black or African American,Male
7273-1594-5660,7273,Level 2 - Use of Force,09/05/2015 01:28:00 AM,E,G,G3,1594,5660,Black or African American,Male
7275-1566-5661,7275,Level 1 - Use of Force,09/04/2015 05:15:00 PM,X,X,XX,1566,5661,White,Male
7276-1169-5662,7276,Level 1 - Use of Force,09/05/2015 08:40:00 PM,S,R,R3,1169,5662,Black or African American,Male
10417-2160-5662,10417,Level 1 - Use of Force,04/05/2016 04:34:00 AM,E,G,G3,2160,5662,Black or African American,Male
10416-1689-5662,10416,Level 1 - Use of Force,04/05/2016 04:34:00 AM,E,G,G3,1689,5662,Black or African American,Male
10415-1718-5662,10415,Level 1 - Use of Force,04/05/2016 04:30:00 AM,E,G,G3,1718,5662,Black or African American,Male
10419-1879-5662,10419,Level 1 - Use of Force,04/05/2016 04:30:00 AM,E,G,G3,1879,5662,Black or African American,Male
7277-1807-5664,7277,Level 1 - Use of Force,09/05/2015 09:25:00 PM,E,C,C1,1807,5664,Asian,Female
7278-1848-5665,7278,Level 2 - Use of Force,09/06/2015 01:36:00 AM,E,E,E2,1848,5665,White,Male
7279-694-5665,7279,Level 2 - Use of Force,09/06/2015 01:38:00 AM,E,E,E2,694,5665,White,Male
7289-1107-5665,7289,Level 2 - Use of Force,09/06/2015 01:36:00 AM,E,E,E2,1107,5665,White,Male
7288-1876-5667,7288,Level 1 - Use of Force,09/06/2015 01:01:00 PM,E,G,G2,1876,5667,Black or African American,Male
7287-1443-5667,7287,Level 1 - Use of Force,09/06/2015 01:30:00 PM,E,G,G2,1443,5667,Black or African American,Male
7284-1234-5667,7284,Level 1 - Use of Force,09/06/2015 01:32:00 PM,E,G,G2,1234,5667,Black or African American,Male
7283-1821-5667,7283,Level 1 - Use of Force,09/06/2015 01:32:00 PM,E,G,G2,1821,5667,Black or African American,Male
7297-1769-5681,7297,Level 1 - Use of Force,09/07/2015 03:37:00 PM,W,K,K2,1769,5681,Black or African American,Male
7299-1887-5682,7299,Level 1 - Use of Force,09/07/2015 09:05:00 PM,W,Q,Q1,1887,5682,Black or African American,Male
12487-1794-5682,12487,Level 1 - Use of Force,08/28/2016 09:30:00 PM,W,Q,Q3,1794,5682,Black or African American,Male
7300-1828-5684,7300,Level 1 - Use of Force,09/08/2015 12:04:00 AM,W,Q,Q3,1828,5684,White,Male
7323-1739-5696,7323,Level 1 - Use of Force,09/08/2015 11:04:00 AM,E,G,G1,1739,5696,Black or African American,Female
7320-1668-5696,7320,Level 1 - Use of Force,09/08/2015 11:04:00 AM,E,G,G1,1668,5696,Black or African American,Female
